Year,Model,RMSE,Month,Target,FeatureSet
2011,DeptClim,23.296633413012984,4,TEMP,SECONDARY_13_24
2011,Persist,22.098073535153397,4,TEMP,SECONDARY_13_24
2011,Ridge,3.0359809783946208,4,TEMP,SECONDARY_13_24
2011,RF,3.416104461418492,4,TEMP,SECONDARY_13_24
2011,HGB,3.323958592571333,4,TEMP,SECONDARY_13_24
2012,GlobalClim,24.074470776214763,4,TEMP,SECONDARY_13_24
2012,DeptClim,24.716860439893996,4,TEMP,SECONDARY_13_24
2012,Persist,21.71503833912008,4,TEMP,SECONDARY_13_24
2012,Ridge,5.524586302304988,4,TEMP,SECONDARY_13_24
2012,RF,5.638625670441421,4,TEMP,SECONDARY_13_24
2012,HGB,5.714180694201985,4,TEMP,SECONDARY_13_24
2013,GlobalClim,21.296116271523697,4,TEMP,SECONDARY_13_24
2013,DeptClim,22.12758225414301,4,TEMP,SECONDARY_13_24
2013,Persist,21.67114071717135,4,TEMP,SECONDARY_13_24
2013,Ridge,2.6131820437782696,4,TEMP,SECONDARY_13_24
2013,RF,2.5280659154027947,4,TEMP,SECONDARY_13_24
2013,HGB,2.635490227539641,4,TEMP,SECONDARY_13_24
2014,GlobalClim,22.822963948331285,4,TEMP,SECONDARY_13_24
2014,DeptClim,23.754276732970347,4,TEMP,SECONDARY_13_24
2014,Persist,22.196612943809708,4,TEMP,SECONDARY_13_24
2014,Ridge,3.575609984583282,4,TEMP,SECONDARY_13_24
2014,RF,4.681738817397009,4,TEMP,SECONDARY_13_24
2014,HGB,4.75983621120503,4,TEMP,SECONDARY_13_24
2015,GlobalClim,21.058683304244333,4,TEMP,SECONDARY_13_24
2015,DeptClim,21.962581065752403,4,TEMP,SECONDARY_13_24
2015,Persist,22.17021644562544,4,TEMP,SECONDARY_13_24
2015,Ridge,1.7795768913103642,4,TEMP,SECONDARY_13_24
2015,RF,1.7882055057665238,4,TEMP,SECONDARY_13_24
2015,HGB,1.8640435051278623,4,TEMP,SECONDARY_13_24
2016,GlobalClim,22.315147113630875,4,TEMP,SECONDARY_13_24
2016,DeptClim,22.770974999438263,4,TEMP,SECONDARY_13_24
2016,Persist,23.90240556744774,4,TEMP,SECONDARY_13_24
2016,Ridge,4.926651981079934,4,TEMP,SECONDARY_13_24
2016,RF,4.648297232596964,4,TEMP,SECONDARY_13_24
2016,HGB,4.653162488974112,4,TEMP,SECONDARY_13_24
2017,GlobalClim,20.864315112923972,4,TEMP,SECONDARY_13_24
2017,DeptClim,21.287688240628537,4,TEMP,SECONDARY_13_24
2017,Persist,21.63831177182994,4,TEMP,SECONDARY_13_24
2017,Ridge,1.8355329015742665,4,TEMP,SECONDARY_13_24
2017,RF,1.8923413338483743,4,TEMP,SECONDARY_13_24
2017,HGB,2.452829977965515,4,TEMP,SECONDARY_13_24
2018,GlobalClim,22.059018183508535,4,TEMP,SECONDARY_13_24
2018,DeptClim,22.73403380857788,4,TEMP,SECONDARY_13_24
2018,Persist,23.11378080827408,4,TEMP,SECONDARY_13_24
